# id	name	additionalname	description	popup	supercnt0	set_ids_cnt	set_ids_text	set_bonus_desc	supercnt1	set_extra_ids_cnt	set_extra_ids_text	set_extra_desc	UNK1_1	UNK1_2	UNK1_3	UNK1_4	UNK1_5	UNK1_6	UNK1_7	UNK1_8	UNK1_9	special_enchant_amount	special_enchant_desc	UNK2	
1058	Spellbook: Shield		Spellbook needed to learn Shield. Used by Human Mystics, Elven Mystics and Dark Mystics.\nRequired level: 7	-1	0	0			0	0												0		1
1059	Spellbook: Know Enemy		Spellbook needed to learn Know Enemy.	-1	0	0			0	0												0		1
1060	Lesser Healing Potion		A magical potion that slowly restores HP. Low endurance.	-1	0	0			0	0												0		1
1061	Greater Healing Potion		A magical potion that slowly restores HP. High endurance.	-1	0	0			0	0												0		1
1062	Haste Potion		A magical potion that increases speed.	-1	0	0			0	0												0		1
1063	Tutorial Parchment		Take the tutorial parchment to Grand Master Roien.	-1	0	0			0	0												0		1
1064	Tutorial Parchment		Take the tutorial parchment to Grand Master Roien.	-1	0	0			0	0												0		1
1065	Tutorial Parchment		Take the tutorial parchment to Nerupa.	-1	0	0			0	0												0		1
1066	Tutorial Parchment		Take the tutorial parchment to Mitraell, the chief of Dark Elves.	-1	0	0			0	0												0		1
1067	Recommendation		Take the recommendation to Grand Master Roien.	-1	0	0			0	0												0		1
1068	Recommendation		Take the recommendation to Grand Magister Gallint.	-1	0	0			0	0												0		1
1069	Leaf of the Mother Tree		Take the leaf of the Mother Tree to Nerupa.	-1	0	0			0	0												0		1
1070	Blood of Mitraell		Take the blood of Mitraell to Hierarch Mitraell.	-1	0	0			0	0												0		1
1071	Hyacinth Charm		A charm given by Hierarch Asterios. Go to the water source to seek those who pollute the waters of the elven village.	-1	0	0			0	0												0		1
1072	Hyacinth Charm		A charm given by Hierarch Asterios. Go to the water source and obtain five handfuls of plague dust from the zombies.	-1	0	0			0	0												0		1
1073	Beginner's Potion		A magical potion that slowly restores HP. Low endurance.	-1	0	0			0	0												0		1
1074	Boat Ticket: Talking Island to Gludin		Boat Ticket: Depart Talking Island - Arrive Gludin Harbor	-1	0	0			0	0												0		1
1075	Boat Ticket: Gludin to Talking Island		Boat Ticket: Depart Gludin Harbor - Arrive Talking Island	-1	0	0			0	0												0		1
1076	Carlon's Letter		First half year financial summary of the Iron Gate Guild: balance sheet and profit and loss statement of the Dark Elven Village guild.	-1	0	0			0	0												0		1
1077	Venom Sac		A Giant Spider's Poison Sac of poisonous spider. Gather ten of these and take to Astaron.	-1	0	0			0	0												0		1
1078	Wind Shard		A fragment of the elemental stone of wind. You can get them from Lirein, the wind spirits. Collect these to take to Rizraell.	-1	0	0			0	0												0		1
1079	Darin's Receipt		A receipt for a magical potion Darin received after paying Baulro. This must be handed to Baulro.	-1	0	0			0	0												0		1
1080	Baulro's Potion		A potion of courage that Baulro has created for the shy Darin, but its effects are unknown. This must be delivered to Darin.	-1	0	0			0	0												0		1
1081	Omen Beast's Eye		The first of three materials Tetrarch Talloth asked you to collect.	-1	0	0			0	0												0		1
1082	Taint Stone		The second of three materials Tetrarch Talloth asked you to collect.	-1	0	0			0	0												0		1
1083	Succubus Blood		The third of three materials Tetrarch Talloth asked you to collect.	-1	0	0			0	0												0		1
1084	Gludio Lord's Mark		A mark indicating that the bearer is carrying out the orders of the lord. Keep this in your possession and hunt Orcs or werewolves.	-1	0	0			0	0												0		1
1085	Orc's Necklace		A bone necklace that Orc fighters possess on their bodies for magic purposes. Take this to Captain Gilbert.	-1	0	0			0	0												0		1
1086	Werewolf's Fang		Fangs from a dead werewolf. Take this to Captain Gilbert.	-1	0	0			0	0												0		1
1087	Giant Spider's Leg		The legs cut off from a giant spider. Collect 8 of these and take them to Alshupes.	-1	0	0			0	0												0		1
1088	Undrias's Letter		Abyssal Celebrant Undrias's letter. Take this letter to Trader Iria, Warehouse Keeper Dorankus, and Master Trudy.	-1	0	0			0	0												0		1
1089	Ceremonial Dagger		A ceremonial dagger used during the mass of darkness. Take this to Abyssal Celebrant Undrias.	-1	0	0			0	0												0		1
1090	Dreviant Wine		Holy wine used in the mass of darkness. Take this to Abyssal Celebrant Undrias.	-1	0	0			0	0												0		1
1091	Garmiel's Scripture		The scripture used during the mass of darkness. Take this to Abyssal Celebrant Undrias.	-1	0	0			0	0												0		1
1092	Arujien's Letter		The letter that Arujien has written in longing for Greenis. Show this to Gatekeeper Mirabel.	-1	0	0			0	0												0		1
1093	Arujien's Letter		The letter that Arujien has written in longing for Greenis. Show this to Trader Herbiel.	-1	0	0			0	0												0		1
1094	Arujien's Letter		Arujien's love letter. Since you have shown this to Mirabel and Herbiel, you must go back to Arujien.	-1	0	0			0	0												0		1
1095	Spellbook: Attack Aura		Spellbook needed to learn Attack Aura. Used by Elven Fighters and Dark Fighters.\nRequired level: 10	-1	0	0			0	0												0		1
1096	Spellbook: Elemental Heal		Spellbook needed to learn Elemental Heal. Used by Elven Fighters.\nRequired level: 15	-1	0	0			0	0												0		1
1097	Spellbook: Drain Health		Spellbook needed to learn Drain Health. Used by Knights and Dark Fighters.\nRequired level: Dark Fighter - 15, Knight - 20	-1	0	0			0	0												0		1
1098	Spellbook: Wind Walk		Spellbook needed to learn Wind Walk. Used by Clerics, Elven Oracles and Shillien Oracles.\nRequired level: 20	-1	0	0			0	0												0		1
1099	Spellbook: Wind Shackle		Spellbook needed to learn Wind Shackle. Used by Elven Mystics and Dark Mystics.\nRequired level: 14	-1	0	0			0	0												0		1
1106	Norman's Letter		First half year financial summary of the Iron Gate guild: balance sheet and profit and loss statement of the Gludio region guild.	-1	0	0			0	0												0		1
1107	Bone Fragment		Bone fragments of the undead skeletons. Collect ten of these and go back to Magister Harne.	-1	0	0			0	0												0		1
1108	Arbon's Letter			-1	0	0			0	0												0		1
1109	Roien's Letter			-1	0	0			0	0												0		1
1110	Bone Fragment			-1	0	0			0	0												0		1
1111	_			-1	0	0			0	0												0		1
1112	Leaf of the Mother Tree			-1	0	0			0	0												0		1
1113	Blood of Mitraell			-1	0	0			0	0												0		1
1114	Orc Amulet		An amulet possessed by Kaboo Orcs for magic purposes. Take it to Sentinel Rayen.	-1	0	0			0	0												0		1
1115	Orc's Necklace		A bone necklace possessed by Kaboo Orc fighters for magic purposes. Take it to Sentinel Rayen.	-1	0	0			0	0												0		1
1116	Orc Amulet		An amulet that the balor Orcs possess for magical purposes. Take this to Sentry Kayleen.	-1	0	0			0	0												0		1
1117	Orc's Necklace		A bone necklace that the balor Orc fighters carry for magical purposes. Take this to Sentry Kayleen.	-1	0	0			0	0												0		1
1118	Spore Sac		A sac containing spore pollen. Give 10 spore sacs to Herbiel.	-1	0	0			0	0												0		1
1130	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1	0	0			0	0												0		1
1131	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1	0	0			0	0												0		1
1132	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1	0	0			0	0												0		1
1133	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1	0	0			0	0												0		1
1134	Cobendell's Medicine		A fever medicine concocted by Master Cobendell.	-1	0	0			0	0												0		1
1135	Spiritbound Wand		The wand where the spirit of mirrors is bound to. Trap all three spirits of mirrors into the wand and take it to Grand Magister Gallint.	-1	0	0			0	0												0		1
1136	Spiritbound Wand		The wand where the spirit of mirrors is bound to. Trap all three spirits of mirrors into the wand and take it to Grand Magister Gallint.	-1	0	0			0	0												0		1
1137	Spiritbound Wand		The wand where the spirit of mirrors is bound to. Trap all three spirits of mirrors into the wand and take it to Grand Magister Gallint.	-1	0	0			0	0												0		1
1138	Auron's Letter		A letter written by Master Auron. Take this to Trader Simplon in the Town of Gludio.	-1	0	0			0	0												0		1
1139	Warrior Guild Mark		A mark that shows that player is a member of the Warrior Guild. Take this to the Ruins of Agony and kill tracker skeletons.	-1	0	0			0	0												0		1
1140	Rusted Bronze Sword		An old bronze sword used by tracker skeletons. Collect ten and give them to Trader Simplon.	-1	0	0			0	0												0		1
1141	Rusted Bronze Sword		An old and rusted bronze sword given by Trader Simplon, who said it was a 'Sword of Trial'. Take this to Master Auron.	-1	0	0			0	0												0		1
1143	Simplon's Letter		A letter written by Trader Simplon. Take this to Master Auron.	-1	0	0			0	0												0		1
1144	Venomous Spider's Leg		A cut leg of a dead Venomous Spider or an Arachnid Tracker. Collect twenty of these and take to Master Auron.	-1	0	0			0	0												0		1
1145	Medallion of Warrior		Take this medallion and go to the Grand Master of the Warrior's Guild to change your occupation to a Warrior.	-1	0	0			0	0												0		1
1150	Spellbook: Wind Strike		Spellbook needed to learn Wind Strike.	-1	0	0			0	0												0		1
1151	Spellbook: Self Heal		Spellbook needed to learn Self Heal.	-1	0	0			0	0												0		1
1152	Spellbook: Heal		Spellbook needed to learn Heal. Used by Human Mystics, Elven Mystics and Dark Mystics.\nRequired level: 7	-1	0	0			0	0												0		1
1153	Jenna's Letter		A letter from Sentry Jenna to Master Harant.	-1	0	0			0	0												0		1
1154	Sentry Blade		An adamantite sword newly issued to sentries.	-1	0	0			0	0												0		1
1155	Sentry Blade		An adamantite sword newly issued to sentries.	-1	0	0			0	0												0		1
1156	Sentry Blade		An adamantite sword newly issued to sentries.	-1	0	0			0	0												0		1
1157	Old Bronze Sword		A bronze sword used in the past by sentries. Recover this and take it to Sentry Jenna.	-1	0	0			0	0												0		1
1158	Bone Fragment		A bone fragment obtained from the undead skeletons. Gather 10 bone fragments and 3 Elf skulls, and take them to Unoren.	-1	0	0			0	0												0		1
1159	Elf Skull		The skull of an undead Elf. Gather 10 bone fragments and 3 Elf skulls, and take them to Unoren.	-1	0	0			0	0												0		1
1160	Dark Bezoar		Gather 13 dark bezoars and take them to Sentry Nelsya.	-1	0	0			0	0												0		1
1161	Sword of Ritual		Take this sword to the Grand Master of the Fighter Guild to change your occupation to a Knight.	-1	0	0			0	0												0		1
1162	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1	0	0			0	0												0		1
1163	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1	0	0			0	0												0		1
1164	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1	0	0			0	0												0		1
1165	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1	0	0			0	0												0		1
1166	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end Trial of the Esquire.	-1	0	0			0	0												0		1
1167	Coin of Lords		A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.	-1	0	0			0	0												0		1
1168	Gludio Guard's 1st Badge		A mark that proves guard membership. As Captain Bathis requested, hunt Bugbear Raiders.	-1	0	0			0	0												0		1
1169	Bugbear Necklace		A necklace worn by Bugbears for incantation purposes. Collect ten of these and visit Captain Bathis.	-1	0	0			0	0												0		1
1170	Einhasad's 1st Temple Badge		As High Priest Raymond requested, go to the Ruins of Despair, defeat the departed spirits of priests, and collect 12 Einhasad crucifixes.	-1	0	0			0	0												0		1
1171	Einhasad's Crucifix		A holy symbol of Einhasad, the goddess of light. Collect 12 of these and go to High Priest Raymond.	-1	0	0			0	0												0		1
1172	Gludio Guard's 2nd Badge		The mark that distinguishes guard membership. As Captain Bezique requested, hunt giant spiders.	-1	0	0			0	0												0		1
1173	Venomous Spider's Leg		A severed leg of a dead Venomous Spider. Collect twenty of these and go to Captain Bezique.	-1	0	0			0	0												0		1
1174	Einhasad's 2nd Temple Badge		As High Priest Levian requested, kill Langk lizardmen and collect the proof.	-1	0	0			0	0												0		1
1175	Lizardman's Totem		A small sculpture Langk lizardmen carry with them. Collect twenty of these and take them to High Priestess Levian.	-1	0	0			0	0												0		1
1176	Gludio Guard's 3rd Badge		A mark that proves guard membership. As Captain Gilbert requested, hunt giant spiders.	-1	0	0			0	0												0		1
1177	Giant Spider's Husk		The husk of a giant spider that you peeled off. Collect twenty of these and take them to Captain Gilbert.	-1	0	0			0	0												0		1
1178	Einhasad's 3rd Temple Badge		As High Priest Biotin requested, hunt silent horrors in the Elven Ruins.	-1	0	0			0	0												0		1
1179	Skull of Silent Horror		The skull of a long-dead Elf. Collect 10 and take them to High Priest Biotin.	-1	0	0			0	0												0		1
1180	Bezique's Letter		Captain Bezique's letter to Neti. Find Neti in the Village of Gludin and give her the letter.	-1	0	0			0	0												0		1
1183	Spartoi's Bones		Undead bone pieces. Collect 10 and take them to Neti.	-1	0	0			0	0												0		1
1184	Horseshoe of Light		A proof you received after passing Neti's test. You must take it to Captain Bezique.	-1	0	0			0	0												0		1
1185	Most Wanted List		It is written that whoever does away with the Cat's Eye bandits and recovers the stolen goods will be rewarded.	-1	0	0			0	0												0		1
1186	Stolen Jewelry		A fair amount of jewelry the Cat's Eye bandits stole. You must take them to Captain Bezique.	-1	0	0			0	0												0		1
1187	Stolen Tomes		A rare tome the Cat's Eye bandits stole. You must take it to Captain Bezique.	-1	0	0			0	0												0		1
1188	Stolen Ring		An expensive necklace that the Cat's Eye bandits have stolen. You must take it back to Captain Bezique.	-1	0	0			0	0												0		1
1189	Stolen Necklace		An expensive necklace the Cat's Eye bandits stole. You must take it to Captain Bezique.	-1	0	0			0	0												0		1
1190	Bezique's Recommendation		Take this medallion to the Grand Masters of the Fighter Guild to change your occupation to a Rogue.	-1	0	0			0	0												0		1
1191	1st Letter of Order		A certificate of forbidden book collection given by Priest Zigaunt. Carry this around and collect all the forbidden books.	-1	0	0			0	0												0		1
1192	2nd Letter of Order		A certificate that proves that you represent the religious body. This certificate is given by Priest Zigaunt. Take this to Lionel for covenant.	-1	0	0			0	0												0		1
1193	Lionel's Book		The last book of Lioniel. Hand this book to Grand Magister Gallint in the Einhovant School of Magic.	-1	0	0			0	0												0		1
1194	Book of Vivyan		A forbidden book Simplon sold to Vivyan. Collect five forbidden books and take them to Priest Zigaunt.	-1	0	0			0	0												0		1
